Date,EWL,EWT,EDEN,RSX,ENZL,EWJ,PLND,GXC,EWN,TUR,EUSA,QAT,EWD,EIS,EWG,EWC,EWH,EFNL,EWQ,EWA,EWM,EWK,PGAL,EWY,EWS,EWI,EIRL,EWU,PIN,EWP,KSA,THD,GREK,EPHE,VNM,UAE,EWO,EGPT,NORW,PAK,EWZ,EPU,ARGT,EWW,EZA,IDX,GXG,NGE,ECH
2016-03-28,26.68,24.48,51.1,13.64,33.92,43.02,13.42,63.29,22.14,37.37,39.29,16.67,24.33,43.92,22.91,21.33,16.94,26.94,21.46,16.06,28.49,15.6,8.63,47.78,18.13,21.11,36.96,26.24,17.96,23.57,20.07,59.74,6.54,35.4,13.37,13.92,13.65,36.79,8.57,10.53,24.19,23.42,18.38,48.4,40.73,18.71,8.06,21.45,33.12
2016-03-29,27.0,24.64,51.78,13.74,34.71,43.46,13.76,64.12,22.44,38.4,39.7,16.67,24.73,44.39,23.23,21.55,17.15,27.38,21.82,16.01,29.19,15.82,8.67,48.82,18.35,21.23,37.66,26.54,18.21,23.83,20.07,60.49,6.83,35.93,13.46,13.77,13.78,36.63,8.53,10.53,24.25,23.79,18.41,49.09,41.59,18.99,7.94,21.83,33.37
2016-03-30,27.18,25.1,52.3,13.8,35.22,43.31,13.78,64.84,22.66,38.36,39.81,16.67,25.21,44.85,23.54,21.85,17.45,27.92,22.11,16.09,29.35,16.01,8.86,49.37,18.67,21.46,37.83,26.76,18.4,23.9,20.07,61.06,6.91,36.04,13.34,14.26,14.05,36.65,8.71,10.53,24.36,24.1,18.64,49.51,42.2,19.24,8.15,20.8,34.0
2016-03-31,27.1,24.89,52.34,13.88,35.24,42.6,13.97,64.73,22.39,38.74,39.78,17.11,25.07,44.72,23.36,21.77,17.37,27.54,21.86,16.08,29.79,15.97,8.69,48.93,18.5,21.17,37.74,26.54,18.42,23.53,20.07,61.0,6.9,35.83,13.3,14.13,14.07,35.95,8.68,10.68,23.85,24.13,18.7,49.13,42.68,19.43,8.28,20.91,34.15
2016-04-01,26.95,24.76,52.68,13.84,35.08,41.56,13.86,64.52,22.29,38.62,40.08,17.11,25.1,44.63,23.17,21.68,17.25,27.28,21.67,15.98,29.76,16.04,8.69,48.23,18.47,20.89,38.06,26.29,18.3,23.39,19.59,61.06,6.96,35.78,13.14,14.29,14.12,36.7,8.6,10.71,24.38,23.83,18.58,49.11,42.57,19.56,8.39,21.25,34.22
2016-04-04,27.0,24.53,52.92,13.53,34.64,41.56,13.87,64.0,22.29,39.04,39.8,17.11,25.06,44.58,23.06,21.41,17.1,27.27,21.68,15.78,29.49,16.06,8.67,47.89,18.3,20.61,38.04,26.37,18.23,23.23,19.59,60.28,6.67,35.31,13.04,14.14,14.01,37.47,8.48,10.96,23.17,23.37,18.47,48.45,42.33,19.47,8.25,20.67,34.08
2016-04-05,26.78,24.04,52.22,13.5,34.33,40.66,13.52,62.8,21.93,38.41,39.41,16.33,24.49,44.01,22.52,21.19,16.86,26.92,21.21,15.31,29.12,15.82,8.46,46.99,17.99,19.97,37.67,25.85,17.86,22.72,19.59,58.87,6.59,34.78,13.02,14.36,13.78,38.42,8.35,10.76,23.02,23.31,18.13,47.22,40.87,19.15,8.08,20.46,33.58
2016-04-06,27.36,24.1,52.98,13.84,34.91,41.33,13.47,64.02,22.17,38.39,39.78,16.33,24.99,44.81,22.83,21.37,17.11,27.21,21.54,15.65,29.72,16.0,8.47,47.83,18.3,20.3,38.06,26.22,18.11,22.93,20.03,59.85,6.66,35.21,13.27,14.23,14.0,38.28,8.52,10.88,22.82,22.98,18.08,47.62,41.13,19.49,8.1,20.87,33.35
2016-04-07,27.07,23.54,52.29,13.63,34.52,41.11,13.08,63.07,21.86,37.44,39.34,16.38,24.49,44.28,22.33,21.13,16.93,26.66,21.13,15.32,28.95,15.78,8.23,47.09,18.06,19.57,37.34,25.83,17.64,22.33,20.03,58.1,6.46,34.74,13.12,14.18,13.68,37.28,8.35,10.75,22.63,22.23,17.8,46.61,40.17,19.1,7.95,20.36,32.72
2016-04-08,27.39,23.85,52.67,13.97,34.63,42.31,13.29,63.6,22.12,38.14,39.34,16.5,25.14,44.47,22.72,21.57,17.11,27.42,21.47,15.48,29.39,15.93,8.47,47.66,18.13,20.4,37.76,26.29,17.79,22.86,20.03,59.14,6.58,35.21,13.18,14.39,13.93,37.09,8.59,10.82,24.08,22.97,18.27,46.86,41.35,19.26,8.03,20.67,33.06
2016-04-11,27.23,24.13,52.39,14.28,34.84,42.04,13.39,64.3,22.15,39.24,39.62,16.63,25.25,44.74,22.8,21.78,17.2,27.46,21.48,15.49,29.62,15.94,8.55,48.15,18.3,20.66,38.09,26.43,18.14,23.03,20.27,59.47,6.66,35.86,13.38,14.67,13.94,36.32,8.65,10.63,24.66,25.33,18.39,47.14,42.1,19.12,8.18,20.6,33.23
2016-04-12,27.5,24.24,52.23,14.68,35.32,43.02,13.36,65.2,22.34,39.54,39.87,16.73,25.5,44.95,23.09,22.29,17.35,27.51,21.76,15.97,29.96,15.97,8.6,48.6,18.44,20.49,37.96,26.85,18.35,23.28,20.9,60.68,6.65,36.22,13.61,14.77,13.99,37.27,8.88,10.79,25.48,26.56,18.95,48.09,43.16,19.44,8.39,20.53,33.85
2016-04-13,27.71,24.62,52.02,14.6,35.54,44.21,13.44,67.2,22.55,40.02,40.39,16.66,25.82,45.43,23.37,22.38,17.7,27.8,22.18,16.22,29.92,16.02,8.66,49.16,18.83,21.01,38.17,27.19,18.6,23.84,20.55,61.25,6.57,36.42,13.54,14.78,14.12,37.11,8.99,10.81,26.22,26.49,19.37,48.4,44.14,19.51,8.48,20.6,34.11
2016-04-14,27.84,24.42,52.16,14.45,35.44,44.4,13.36,67.01,22.51,40.1,40.37,16.74,25.76,45.35,23.45,22.33,17.72,27.89,22.19,16.39,29.76,16.09,8.61,49.04,18.78,21.1,37.88,27.15,18.62,23.85,20.78,61.15,6.58,36.26,13.63,14.97,14.21,36.74,8.97,10.88,25.89,26.07,19.54,48.51,43.84,19.2,8.46,20.74,34.35
2016-04-15,27.78,24.4,52.17,14.25,35.71,43.99,13.34,66.36,22.56,39.78,40.31,16.83,25.71,45.41,23.42,22.25,17.61,27.83,22.13,16.55,29.59,16.11,8.61,48.92,18.83,21.11,37.63,27.07,18.63,23.89,20.78,60.87,6.87,35.62,13.52,15.01,14.11,36.91,8.86,10.88,25.93,26.24,19.57,48.02,43.7,19.13,8.37,20.6,34.13
2016-04-18,28.0,24.58,52.63,14.22,36.15,44.32,13.46,66.75,22.69,40.4,40.31,16.62,25.81,45.83,23.69,22.45,17.7,28.12,22.3,16.75,29.56,16.24,8.62,49.29,18.98,21.44,37.59,27.31,18.74,24.09,20.63,61.5,6.97,35.6,13.4,14.97,14.17,37.75,8.96,10.91,25.15,26.71,19.71,47.95,44.17,19.58,8.47,20.56,34.42
2016-04-19,28.5,24.6,53.52,14.64,36.76,44.99,13.62,67.29,23.08,40.64,40.73,16.86,26.47,46.29,24.29,22.93,17.83,28.68,22.69,17.01,30.02,16.43,8.67,50.04,19.37,21.6,37.91,27.8,18.99,24.47,21.07,62.47,7.07,35.5,13.32,14.88,14.46,37.74,9.2,10.89,26.14,27.77,20.39,49.26,45.17,19.8,8.66,20.87,35.12
2016-04-20,28.36,24.26,52.9,15.07,36.56,45.26,13.63,66.72,22.89,40.69,41.05,16.78,26.46,46.12,24.31,23.06,17.77,28.5,22.67,17.03,29.79,16.33,8.73,49.79,19.29,21.74,37.43,27.71,18.71,24.77,21.01,62.5,7.1,35.25,13.32,14.98,14.35,38.33,9.29,10.87,25.9,27.64,20.48,49.18,45.63,19.83,8.78,21.18,34.88
2016-04-21,28.01,24.03,52.8,14.65,35.99,45.26,13.34,66.23,22.63,40.15,40.67,16.78,26.12,46.11,24.21,22.89,17.72,28.01,22.55,16.92,29.35,16.16,8.68,49.52,19.1,21.74,37.06,27.51,18.54,24.84,21.01,62.58,7.38,34.94,13.28,14.98,14.26,37.67,9.14,10.79,25.49,27.57,20.43,48.44,44.89,19.64,8.61,21.08,34.72
2016-04-22,27.88,24.03,52.59,14.79,35.54,45.59,13.1,65.83,22.56,39.89,40.89,16.91,25.99,46.01,24.09,23.01,17.71,27.86,22.5,16.86,29.42,16.14,8.72,48.99,19.0,21.7,36.95,27.54,18.54,24.92,21.01,61.46,7.56,34.82,13.65,15.0,14.38,37.28,9.08,10.76,25.43,27.33,20.23,48.51,44.06,19.58,8.58,21.28,34.23
